date_time,hour,day_of_week,month,weather_main,temperature_c,rain_1h,clouds_all,traffic_volume
2014-04-15 14:00:00,14,Tuesday,April,Clouds,0.9000000000000341,0.0,20,5538
2014-04-15 19:00:00,19,Tuesday,April,Clouds,2.1100000000000136,0.0,90,3394
2014-04-15 21:00:00,21,Tuesday,April,Clouds,1.2200000000000273,0.0,90,2502
2014-04-15 22:00:00,22,Tuesday,April,Clouds,0.9399999999999977,0.0,90,2017
2014-04-15 23:00:00,23,Tuesday,April,Clouds,1.0600000000000023,0.0,90,1031
2014-04-16 04:00:00,4,Wednesday,April,Clouds,0.1500000000000341,0.0,90,822
2014-04-16 06:00:00,6,Wednesday,April,Clouds,0.010000000000047748,0.0,90,5887
2014-04-16 09:00:00,9,Wednesday,April,Clouds,0.6100000000000136,0.0,90,5250
2014-04-16 13:00:00,13,Wednesday,April,Rain,1.3900000000000432,0.27,90,4827
2014-04-16 16:00:00,16,Wednesday,April,Rain,1.0200000000000387,0.38,90,6049
2014-04-16 20:00:00,20,Wednesday,April,Rain,0.25,1.86,90,2483
2014-04-17 10:00:00,10,Thursday,April,Clouds,-0.589999999999975,0.0,90,4455
2014-04-17 12:00:00,12,Thursday,April,Rain,1.1100000000000136,0.46,90,4997
2014-04-17 15:00:00,15,Thursday,April,Rain,4.03000000000003,2.21,75,6023
2014-04-17 16:00:00,16,Thursday,April,Rain,4.6200000000000045,1.3,40,6482
2014-04-17 19:00:00,19,Thursday,April,Rain,4.480000000000018,0.51,20,3430
2014-04-17 20:00:00,20,Thursday,April,Clear,3.090000000000032,0.0,1,3067
2014-04-17 22:00:00,22,Thursday,April,Rain,0.020000000000038654,0.25,1,2464
2014-04-18 03:00:00,3,Friday,April,Clear,-3.509999999999991,0.0,1,338
2014-04-18 04:00:00,4,Friday,April,Clear,-3.909999999999968,0.0,1,667
2014-04-18 05:00:00,5,Friday,April,Clear,-4.21999999999997,0.0,1,2159
2014-04-18 12:00:00,12,Friday,April,Rain,7.150000000000034,1.27,40,5748
2014-04-18 14:00:00,14,Friday,April,Rain,9.340000000000032,0.34,75,5807
2014-04-18 15:00:00,15,Friday,April,Clouds,10.060000000000002,0.0,75,5981
2014-04-19 02:00:00,2,Saturday,April,Rain,6.550000000000011,0.25,20,592
2014-04-19 04:00:00,4,Saturday,April,Clouds,6.800000000000011,0.0,75,334
2014-04-19 10:00:00,10,Saturday,April,Clouds,8.300000000000011,0.0,90,3937
2014-04-19 11:00:00,11,Saturday,April,Clouds,9.990000000000009,0.0,90,4154
2014-04-20 05:00:00,5,Sunday,April,Clouds,9.439999999999998,0.0,90,377
2014-04-20 08:00:00,8,Sunday,April,Rain,9.710000000000036,0.25,40,1712
2014-04-20 12:00:00,12,Sunday,April,Clouds,21.0,0.0,40,3843
2014-04-20 15:00:00,15,Sunday,April,Clouds,23.110000000000014,0.0,40,4218
2014-04-21 02:00:00,2,Monday,April,Rain,14.0,0.38,90,255
2014-04-21 11:00:00,11,Monday,April,Clouds,18.090000000000032,0.0,40,4645
2014-04-21 13:00:00,13,Monday,April,Rain,19.77000000000004,0.25,20,5001
2014-04-21 20:00:00,20,Monday,April,Clear,12.939999999999998,0.0,1,2963
2014-04-22 04:00:00,4,Tuesday,April,Clear,4.5400000000000205,0.0,1,815
2014-04-22 09:00:00,9,Tuesday,April,Clouds,6.550000000000011,0.0,20,5369
2014-04-22 12:00:00,12,Tuesday,April,Clouds,10.760000000000048,0.0,20,5008
2014-04-22 15:00:00,15,Tuesday,April,Clear,13.850000000000023,0.0,1,5919
2014-04-22 23:00:00,23,Tuesday,April,Clouds,7.480000000000018,0.0,75,977
2014-04-23 02:00:00,2,Wednesday,April,Clouds,5.800000000000011,0.0,20,248
2014-04-23 05:00:00,5,Wednesday,April,Clouds,6.1200000000000045,0.0,75,2783
2014-04-23 08:00:00,8,Wednesday,April,Clouds,6.610000000000014,0.0,90,6279
2014-04-23 10:00:00,10,Wednesday,April,Clouds,7.600000000000023,0.0,90,4624
2014-04-23 11:00:00,11,Wednesday,April,Clouds,8.210000000000036,0.0,90,4805
2014-04-23 12:00:00,12,Wednesday,April,Clouds,8.390000000000043,0.0,90,5101
2014-04-23 13:00:00,13,Wednesday,April,Rain,7.670000000000016,0.62,90,5148
2014-04-23 19:00:00,19,Wednesday,April,Rain,5.340000000000032,0.44,90,3063
2014-04-24 01:00:00,1,Thursday,April,Clouds,6.189999999999998,0.0,90,297
2014-04-24 02:00:00,2,Thursday,April,Rain,6.420000000000016,0.25,90,269
2014-04-24 04:00:00,4,Thursday,April,Rain,6.050000000000011,1.46,90,810
2014-04-24 09:00:00,9,Thursday,April,Rain,4.720000000000027,1.8,90,5380
2014-04-24 14:00:00,14,Thursday,April,Rain,5.460000000000036,0.65,90,5432
2014-04-24 15:00:00,15,Thursday,April,Rain,5.75,0.47,90,5853
2014-04-24 16:00:00,16,Thursday,April,Rain,6.170000000000016,0.51,90,6643
2014-04-24 19:00:00,19,Thursday,April,Rain,6.939999999999998,0.64,90,3473
2014-04-25 00:00:00,0,Friday,April,Rain,3.170000000000016,0.25,20,1335
2014-04-25 06:00:00,6,Friday,April,Clouds,1.6400000000000432,0.0,20,5515
2014-04-25 09:00:00,9,Friday,April,Rain,7.5400000000000205,0.38,1,5625
2014-04-25 10:00:00,10,Friday,April,Rain,8.300000000000011,0.25,1,4855
2014-04-26 01:00:00,1,Saturday,April,Clear,5.410000000000025,0.0,1,527
2014-04-26 04:00:00,4,Saturday,April,Clear,3.0400000000000205,0.0,1,245
2014-04-26 07:00:00,7,Saturday,April,Clouds,2.170000000000016,0.0,20,1538
2014-04-26 10:00:00,10,Saturday,April,Clouds,6.660000000000025,0.0,75,2967
2014-04-26 13:00:00,13,Saturday,April,Clouds,10.210000000000036,0.0,90,3302
2014-04-26 17:00:00,17,Saturday,April,Clouds,12.689999999999998,0.0,90,2902
2014-04-26 19:00:00,19,Saturday,April,Clouds,12.04000000000002,0.0,90,2403
2014-04-26 22:00:00,22,Saturday,April,Rain,8.410000000000025,1.07,90,2107
2014-04-27 03:00:00,3,Sunday,April,Rain,6.1299999999999955,0.89,90,309
2014-04-27 12:00:00,12,Sunday,April,Rain,3.8500000000000227,5.11,90,3194
2014-04-27 14:00:00,14,Sunday,April,Rain,4.360000000000014,4.53,90,3451
2014-04-27 17:00:00,17,Sunday,April,Rain,6.180000000000007,1.25,40,3439
2014-04-27 23:00:00,23,Sunday,April,Rain,5.310000000000002,1.52,75,849
2014-04-28 02:00:00,2,Monday,April,Rain,6.6299999999999955,0.45,90,206
2014-04-28 03:00:00,3,Monday,April,Rain,6.520000000000039,0.65,90,314
2014-04-28 06:00:00,6,Monday,April,Rain,5.300000000000011,2.18,90,5421
2014-04-28 07:00:00,7,Monday,April,Rain,5.439999999999998,1.0,90,6438
2014-04-28 09:00:00,9,Monday,April,Rain,4.990000000000009,1.32,90,4763
2014-04-28 11:00:00,11,Monday,April,Rain,5.1200000000000045,3.41,90,4331
2014-04-28 12:00:00,12,Monday,April,Rain,5.240000000000009,2.93,90,4355
2014-04-28 15:00:00,15,Monday,April,Rain,6.1200000000000045,0.96,90,5562
2014-04-28 18:00:00,18,Monday,April,Rain,6.350000000000023,0.65,90,4092
2014-04-28 23:00:00,23,Monday,April,Rain,6.560000000000002,0.59,90,3283
2014-04-29 00:00:00,0,Tuesday,April,Rain,5.930000000000007,0.76,90,754
2014-04-29 03:00:00,3,Tuesday,April,Rain,4.240000000000009,1.08,90,337
2014-05-04 06:00:00,6,Sunday,May,Clouds,2.1000000000000227,0.0,20,1071
2014-05-04 08:00:00,8,Sunday,May,Clouds,4.310000000000002,0.0,40,2058
2014-05-05 03:00:00,3,Monday,May,Clouds,10.230000000000018,0.0,90,355
2014-05-05 11:00:00,11,Monday,May,Clear,13.960000000000036,0.0,0,4591
2014-05-05 15:00:00,15,Monday,May,Clear,17.660000000000025,0.0,0,5851
2014-05-05 17:00:00,17,Monday,May,Clear,17.83000000000004,0.0,0,6014
2014-05-06 02:00:00,2,Tuesday,May,Clear,9.730000000000018,0.0,1,250
2014-05-06 13:00:00,13,Tuesday,May,Clear,16.560000000000002,0.0,1,4789
2014-05-06 14:00:00,14,Tuesday,May,Clouds,17.30000000000001,0.0,88,5280
2014-05-06 16:00:00,16,Tuesday,May,Clouds,17.879999999999995,0.0,32,6493
2014-05-06 17:00:00,17,Tuesday,May,Haze,17.83000000000004,0.0,1,6278
2014-05-06 18:00:00,18,Tuesday,May,Haze,17.54000000000002,0.0,88,4644
2014-05-06 23:00:00,23,Tuesday,May,Clouds,13.810000000000002,0.0,40,3457
2014-05-07 05:00:00,5,Wednesday,May,Clouds,11.420000000000016,0.0,88,2870
2014-05-07 09:00:00,9,Wednesday,May,Clear,11.710000000000036,0.0,1,5120
2014-05-07 15:00:00,15,Wednesday,May,Clouds,17.78000000000003,0.0,24,5947
2014-05-07 20:00:00,20,Wednesday,May,Thunderstorm,16.439999999999998,0.0,8,3028
2014-05-08 01:00:00,1,Thursday,May,Rain,11.930000000000007,4.29,75,333
2014-05-08 07:00:00,7,Thursday,May,Rain,11.120000000000005,0.25,75,6108
2014-05-08 11:00:00,11,Thursday,May,Rain,15.470000000000027,0.25,90,4979
2014-05-08 18:00:00,18,Thursday,May,Rain,14.04000000000002,0.76,90,4383
2014-05-08 19:00:00,19,Thursday,May,Rain,13.930000000000007,5.84,75,3117
2014-05-08 20:00:00,20,Thursday,May,Rain,13.740000000000009,3.19,75,2740
2014-05-08 21:00:00,21,Thursday,May,Rain,13.75,0.38,75,2714
2014-05-09 01:00:00,1,Friday,May,Rain,13.800000000000011,2.79,75,441
2014-05-09 03:00:00,3,Friday,May,Mist,13.970000000000027,0.0,90,376
2014-05-09 10:00:00,10,Friday,May,Clouds,8.930000000000007,0.0,90,4824
2014-05-09 12:00:00,12,Friday,May,Clouds,9.53000000000003,0.0,90,5315
2014-05-09 18:00:00,18,Friday,May,Clouds,13.54000000000002,0.0,75,5031
2014-05-09 21:00:00,21,Friday,May,Clouds,11.240000000000009,0.0,40,2956
2014-05-09 22:00:00,22,Friday,May,Clear,9.680000000000007,0.0,1,2512
2014-05-10 00:00:00,0,Saturday,May,Clear,7.220000000000027,0.0,1,2081
2014-05-10 02:00:00,2,Saturday,May,Clear,5.939999999999998,0.0,1,682
2014-05-10 09:00:00,9,Saturday,May,Clouds,11.080000000000041,0.0,64,4199
2014-05-10 11:00:00,11,Saturday,May,Clouds,13.787000000000035,0.0,64,4638
2014-05-10 14:00:00,14,Saturday,May,Clear,20.090000000000032,0.0,1,4815
2014-05-11 00:00:00,0,Sunday,May,Rain,12.580000000000041,0.31,1,1150
2014-05-11 01:00:00,1,Sunday,May,Rain,12.060000000000002,0.42,1,773
2014-05-11 04:00:00,4,Sunday,May,Rain,9.5,0.25,75,265
2014-05-11 09:00:00,9,Sunday,May,Haze,13.840000000000032,0.0,1,2904
2014-05-11 11:00:00,11,Sunday,May,Rain,17.010000000000048,0.25,1,4127
2014-05-11 16:00:00,16,Sunday,May,Rain,19.689999999999998,0.0,92,4438
2014-05-11 17:00:00,17,Sunday,May,Clouds,20.260000000000048,0.0,90,4224
2014-05-11 20:00:00,20,Sunday,May,Rain,14.75,0.0,92,3115
2014-05-12 00:00:00,0,Monday,May,Rain,15.370000000000005,3.41,92,530
2014-05-12 01:00:00,1,Monday,May,Rain,15.410000000000025,4.76,90,267
2014-05-12 08:00:00,8,Monday,May,Rain,13.660000000000025,0.76,56,5747
2014-05-12 11:00:00,11,Monday,May,Rain,14.450000000000045,0.3,90,4556
2014-05-12 13:00:00,13,Monday,May,Rain,12.78000000000003,0.25,32,4902
2014-05-12 15:00:00,15,Monday,May,Clouds,16.238,0.0,44,5760
2014-05-12 23:00:00,23,Monday,May,Rain,9.420000000000016,0.25,90,922
2014-05-13 04:00:00,4,Tuesday,May,Clouds,8.430000000000007,0.0,64,797
2014-05-13 22:00:00,22,Tuesday,May,Clear,8.620000000000005,0.0,1,1957
2014-05-13 23:00:00,23,Tuesday,May,Rain,7.53000000000003,0.25,1,3759
2014-05-14 05:00:00,5,Wednesday,May,Clear,3.5100000000000477,0.0,1,2846
2014-05-14 09:00:00,9,Wednesday,May,Clouds,8.840000000000032,0.0,20,5222
2014-05-14 12:00:00,12,Wednesday,May,Clouds,13.53000000000003,0.0,20,5103
2014-05-14 13:00:00,13,Wednesday,May,Clouds,13.850000000000023,0.0,20,5200
2014-05-14 14:00:00,14,Wednesday,May,Clouds,14.020000000000039,0.0,20,5457
2014-05-14 17:00:00,17,Wednesday,May,Clouds,14.550000000000011,0.0,64,6783
2014-05-14 22:00:00,22,Wednesday,May,Clouds,8.770000000000039,0.0,40,2257
2014-05-15 02:00:00,2,Thursday,May,Rain,5.689999999999998,0.25,40,289
2014-05-15 08:00:00,8,Thursday,May,Clouds,5.490000000000009,0.0,56,6211
2014-05-15 18:00:00,18,Thursday,May,Clouds,9.098000000000013,0.0,76,4746
2014-05-16 04:00:00,4,Friday,May,Clouds,4.490000000000009,0.0,20,785
2014-05-16 12:00:00,12,Friday,May,Clouds,10.050000000000011,0.0,48,5669
2014-05-16 14:00:00,14,Friday,May,Clouds,10.910000000000025,0.0,48,5860
2014-05-16 15:00:00,15,Friday,May,Clouds,11.350000000000023,0.0,90,6154
2014-05-16 20:00:00,20,Friday,May,Clouds,11.020000000000039,0.0,56,3117
2014-05-16 23:00:00,23,Friday,May,Clouds,7.980000000000018,0.0,75,2282
2014-05-17 00:00:00,0,Saturday,May,Clear,6.32000000000005,0.0,1,1304
2014-05-17 03:00:00,3,Saturday,May,Clouds,5.350000000000023,0.0,40,387
2014-05-17 05:00:00,5,Saturday,May,Clear,5.53000000000003,0.0,1,876
2014-05-17 06:00:00,6,Saturday,May,Clear,5.510000000000048,0.0,1,1725
2014-05-17 07:00:00,7,Saturday,May,Clear,5.990000000000009,0.0,0,2499
2014-05-17 11:00:00,11,Saturday,May,Clear,15.29000000000002,0.0,1,4854
2014-05-17 13:00:00,13,Saturday,May,Clouds,17.220000000000027,0.0,40,5001
2014-05-17 15:00:00,15,Saturday,May,Clear,18.27000000000004,0.0,1,5028
2014-05-17 22:00:00,22,Saturday,May,Clouds,13.580000000000041,0.0,90,3061
2014-05-18 00:00:00,0,Sunday,May,Clouds,11.960000000000036,0.0,32,1324
2014-05-18 02:00:00,2,Sunday,May,Clear,11.460000000000036,0.0,1,614
2014-05-18 03:00:00,3,Sunday,May,Clear,11.0,0.0,1,389
2014-05-18 07:00:00,7,Sunday,May,Clear,11.080000000000041,0.0,1,1336
2014-05-18 08:00:00,8,Sunday,May,Clear,12.939999999999998,0.0,1,2217
2014-05-18 10:00:00,10,Sunday,May,Clear,18.200000000000045,0.0,1,4131
2014-05-18 13:00:00,13,Sunday,May,Clouds,21.53000000000003,0.0,40,4879
2014-05-18 15:00:00,15,Sunday,May,Clear,22.04000000000002,0.0,1,4786
2014-05-18 17:00:00,17,Sunday,May,Clouds,22.010000000000048,0.0,75,4193
2014-05-18 19:00:00,19,Sunday,May,Clear,21.470000000000027,0.0,0,3457
2014-05-18 20:00:00,20,Sunday,May,Clear,20.24000000000001,0.0,1,3145
2014-05-18 22:00:00,22,Sunday,May,Clear,17.400000000000034,0.0,1,2002
2014-05-18 23:00:00,23,Sunday,May,Clear,16.57000000000005,0.0,1,1150
2014-05-19 06:00:00,6,Monday,May,Clouds,14.200000000000045,0.0,90,5814
2014-05-19 09:00:00,9,Monday,May,Rain,13.340000000000032,0.0,90,4877
2014-05-19 10:00:00,10,Monday,May,Rain,12.990000000000009,0.25,92,4295
2014-05-19 18:00:00,18,Monday,May,Rain,11.210000000000036,1.04,92,4123
2014-05-19 22:00:00,22,Monday,May,Rain,11.950000000000045,0.9,90,1522
2014-05-20 02:00:00,2,Tuesday,May,Rain,11.53000000000003,0.64,1,255
2014-05-20 03:00:00,3,Tuesday,May,Rain,11.28000000000003,0.25,75,353
2014-05-20 05:00:00,5,Tuesday,May,Rain,10.640000000000043,0.64,0,2917
2014-05-20 17:00:00,17,Tuesday,May,Clear,25.140000000000043,0.0,1,6165
2014-05-20 18:00:00,18,Tuesday,May,Rain,24.180000000000007,0.25,40,4573
2014-05-20 20:00:00,20,Tuesday,May,Clouds,22.629999999999995,0.0,92,3309
2014-05-20 21:00:00,21,Tuesday,May,Haze,20.379999999999995,0.0,1,2822
2014-05-21 05:00:00,5,Wednesday,May,Clear,13.180000000000007,0.0,1,2971
2014-05-21 08:00:00,8,Wednesday,May,Clouds,13.0,0.0,75,6161
2014-05-21 10:00:00,10,Wednesday,May,Clear,14.210000000000036,0.0,0,4584
2014-05-21 15:00:00,15,Wednesday,May,Clouds,17.650000000000034,0.0,75,5791
2014-05-21 17:00:00,17,Wednesday,May,Clear,18.129999999999995,0.0,1,6205
2014-05-21 18:00:00,18,Wednesday,May,Clear,17.77000000000004,0.0,1,4636
2014-05-21 20:00:00,20,Wednesday,May,Clear,16.74000000000001,0.0,0,3034
2014-05-21 23:00:00,23,Wednesday,May,Clear,12.110000000000014,0.0,1,1089
2014-05-22 00:00:00,0,Thursday,May,Clear,11.240000000000009,0.0,1,656
2014-05-22 04:00:00,4,Thursday,May,Clear,8.310000000000002,0.0,1,781
2014-05-22 07:00:00,7,Thursday,May,Clear,9.870000000000005,0.0,0,6547
2014-05-22 09:00:00,9,Thursday,May,Clear,13.0,0.0,1,5290
2014-05-22 11:00:00,11,Thursday,May,Clouds,14.510000000000048,0.0,40,4977
2014-05-22 13:00:00,13,Thursday,May,Clear,17.75,0.0,1,5199
2014-05-22 17:00:00,17,Thursday,May,Clear,21.29000000000002,0.0,1,6241
2014-05-22 19:00:00,19,Thursday,May,Clear,21.0,0.0,1,3525
2014-05-23 03:00:00,3,Friday,May,Clear,10.230000000000018,0.0,0,378
2014-05-23 04:00:00,4,Friday,May,Clear,9.430000000000007,0.0,1,701
2014-05-23 05:00:00,5,Friday,May,Clear,8.610000000000014,0.0,1,2626
2014-05-23 06:00:00,6,Friday,May,Clear,8.430000000000007,0.0,1,5409
2014-05-23 13:00:00,13,Friday,May,Clear,22.629999999999995,0.0,0,5491
2014-05-23 16:00:00,16,Friday,May,Clouds,23.870000000000005,0.0,40,5941
2014-05-23 18:00:00,18,Friday,May,Clouds,24.5,0.0,40,4325
2014-05-24 01:00:00,1,Saturday,May,Clear,16.710000000000036,0.0,8,755
2014-05-24 02:00:00,2,Saturday,May,Clear,16.390000000000043,0.0,8,720
2014-05-24 05:00:00,5,Saturday,May,Clear,15.129999999999995,0.0,8,751
2014-05-24 06:00:00,6,Saturday,May,Clouds,15.420000000000016,0.0,24,1352
2014-05-24 11:00:00,11,Saturday,May,Clouds,23.620000000000005,0.0,48,4116
2014-05-24 14:00:00,14,Saturday,May,Clear,25.360000000000014,0.0,1,4014
2014-05-25 06:00:00,6,Sunday,May,Clouds,13.920000000000016,0.0,20,829
2014-05-25 09:00:00,9,Sunday,May,Clouds,20.670000000000016,0.0,20,2568
2014-05-25 15:00:00,15,Sunday,May,Clouds,25.930000000000007,0.0,90,3717
2014-05-25 17:00:00,17,Sunday,May,Clouds,25.689999999999998,0.0,90,3213
2014-05-25 18:00:00,18,Sunday,May,Clouds,25.27000000000004,0.0,90,2982
2014-05-26 05:00:00,5,Monday,May,Clouds,18.110000000000014,0.0,75,553
2014-05-26 06:00:00,6,Monday,May,Clouds,18.0,0.0,75,899
2014-05-26 12:00:00,12,Monday,May,Clouds,27.480000000000018,0.0,75,3676
2014-05-26 13:00:00,13,Monday,May,Clouds,27.900000000000034,0.0,75,3562
2014-05-26 15:00:00,15,Monday,May,Clouds,27.810000000000002,0.0,75,3654
2014-05-27 04:00:00,4,Tuesday,May,Rain,19.160000000000025,1.85,90,741
2014-05-27 05:00:00,5,Tuesday,May,Rain,18.82000000000005,0.3,90,2715
2014-05-27 07:00:00,7,Tuesday,May,Rain,19.100000000000023,1.9,90,6010
2014-05-27 08:00:00,8,Tuesday,May,Rain,19.370000000000005,0.71,90,5644
2014-05-27 10:00:00,10,Tuesday,May,Clouds,19.870000000000005,0.0,90,4355
2014-05-27 12:00:00,12,Tuesday,May,Rain,20.25,0.25,90,4792
2014-05-27 13:00:00,13,Tuesday,May,Rain,20.400000000000034,0.25,90,5001
2014-05-27 16:00:00,16,Tuesday,May,Rain,19.930000000000007,0.51,90,6527
2014-05-27 17:00:00,17,Tuesday,May,Rain,19.480000000000018,2.41,90,6537
2014-05-27 20:00:00,20,Tuesday,May,Rain,18.99000000000001,0.25,75,2606
2014-05-28 14:00:00,14,Wednesday,May,Clouds,25.610000000000014,0.0,20,5490
2014-05-28 16:00:00,16,Wednesday,May,Clouds,26.75,0.0,20,6511
2014-05-29 08:00:00,8,Thursday,May,Clouds,17.150000000000034,0.0,20,6293
2014-05-29 14:00:00,14,Thursday,May,Clouds,27.58000000000004,0.0,20,5619
2014-05-29 15:00:00,15,Thursday,May,Clouds,28.200000000000045,0.0,20,6113
2014-05-29 16:00:00,16,Thursday,May,Clouds,28.430000000000007,0.0,40,6685
2014-05-29 20:00:00,20,Thursday,May,Clouds,26.82000000000005,0.0,20,3251
2014-05-29 22:00:00,22,Thursday,May,Clouds,21.590000000000032,0.0,20,2234
2014-05-30 00:00:00,0,Friday,May,Clear,19.090000000000032,0.0,1,731
2014-05-30 01:00:00,1,Friday,May,Clear,18.890000000000043,0.0,1,451
2014-05-30 03:00:00,3,Friday,May,Clear,17.55000000000001,0.0,1,440
2014-05-30 07:00:00,7,Friday,May,Clear,18.610000000000014,0.0,1,6653
2014-05-30 08:00:00,8,Friday,May,Clear,21.010000000000048,0.0,1,5947
2014-05-30 10:00:00,10,Friday,May,Clear,25.470000000000027,0.0,1,4993
2014-05-30 12:00:00,12,Friday,May,Clouds,28.5,0.0,20,5444
2014-05-31 05:00:00,5,Saturday,May,Clouds,21.24000000000001,0.0,75,901
2014-05-31 14:00:00,14,Saturday,May,Rain,26.060000000000002,1.37,90,4866
2014-05-31 15:00:00,15,Saturday,May,Rain,22.950000000000045,5.46,75,4900
2014-05-31 16:00:00,16,Saturday,May,Rain,21.74000000000001,2.78,90,4593
2014-05-31 23:00:00,23,Saturday,May,Rain,19.890000000000043,2.75,90,1917
2014-06-01 03:00:00,3,Sunday,June,Rain,19.230000000000018,5.73,75,373
2014-06-01 05:00:00,5,Sunday,June,Rain,19.230000000000018,1.85,68,709
2014-06-01 11:00:00,11,Sunday,June,Rain,20.420000000000016,1.78,44,4041
2014-06-01 14:00:00,14,Sunday,June,Rain,21.120000000000005,0.76,56,4736
2014-06-01 18:00:00,18,Sunday,June,Rain,21.950000000000045,0.34,24,4105
2014-06-01 19:00:00,19,Sunday,June,Rain,21.27000000000004,1.52,24,3315
2014-06-02 01:00:00,1,Monday,June,Rain,18.32000000000005,0.25,48,368
2014-06-02 04:00:00,4,Monday,June,Rain,17.960000000000036,0.25,24,847
2014-06-02 07:00:00,7,Monday,June,Rain,17.79000000000002,0.94,44,5891
2014-06-02 16:00:00,16,Monday,June,Rain,25.060000000000002,18.03,0,6443
2014-06-02 21:00:00,21,Monday,June,Rain,19.120000000000005,0.25,36,2655
2014-06-02 23:00:00,23,Monday,June,Clouds,16.629999999999995,0.0,40,1009
2014-06-03 02:00:00,2,Tuesday,June,Clear,15.390000000000043,0.0,0,304
2014-06-03 04:00:00,4,Tuesday,June,Clear,14.240000000000009,0.0,0,840
2014-06-03 05:00:00,5,Tuesday,June,Clear,13.580000000000041,0.0,1,2987
2014-06-03 08:00:00,8,Tuesday,June,Clear,15.960000000000036,0.0,1,6294
2014-06-03 12:00:00,12,Tuesday,June,Clear,21.890000000000043,0.0,1,5053
2014-06-03 15:00:00,15,Tuesday,June,Clear,23.77000000000004,0.0,1,5967
2014-06-03 18:00:00,18,Tuesday,June,Rain,22.30000000000001,0.25,1,4678
2014-06-03 19:00:00,19,Tuesday,June,Clear,22.379999999999995,0.0,1,3361
2014-06-03 23:00:00,23,Tuesday,June,Clear,17.090000000000032,0.0,1,1241
2014-06-04 04:00:00,4,Wednesday,June,Rain,15.060000000000002,0.0,92,849
2014-06-04 13:00:00,13,Wednesday,June,Clouds,25.189999999999998,0.0,68,5079
2014-06-04 16:00:00,16,Wednesday,June,Clouds,26.75,0.0,40,6604
2014-06-04 18:00:00,18,Wednesday,June,Haze,25.860000000000014,0.0,40,5135
2014-06-04 23:00:00,23,Wednesday,June,Clouds,19.560000000000002,0.0,40,1354
2014-06-05 04:00:00,4,Thursday,June,Clouds,17.939999999999998,0.0,40,856
2014-06-05 21:00:00,21,Thursday,June,Rain,20.310000000000002,1.02,92,2864
2014-06-06 01:00:00,1,Friday,June,Clear,16.420000000000016,0.0,1,479
2014-06-06 02:00:00,2,Friday,June,Mist,15.930000000000007,0.0,1,313
2014-06-06 04:00:00,4,Friday,June,Rain,15.07000000000005,0.25,1,811
2014-06-06 06:00:00,6,Friday,June,Rain,14.450000000000045,0.25,1,5653
2014-06-06 09:00:00,9,Friday,June,Rain,21.090000000000032,0.25,1,5101
2014-06-06 13:00:00,13,Friday,June,Clear,27.650000000000034,0.0,1,5344
2014-06-06 14:00:00,14,Friday,June,Clouds,28.02000000000004,0.0,40,5629
2014-06-06 16:00:00,16,Friday,June,Clouds,28.150000000000034,0.0,40,6382
2014-06-06 18:00:00,18,Friday,June,Thunderstorm,27.07000000000005,0.0,75,4986
2014-06-06 19:00:00,19,Friday,June,Clear,24.980000000000018,0.0,0,4048
2014-06-07 01:00:00,1,Saturday,June,Clouds,18.28000000000003,0.0,75,890
2014-06-07 04:00:00,4,Saturday,June,Rain,16.470000000000027,0.25,90,475
2014-06-07 06:00:00,6,Saturday,June,Rain,13.860000000000014,3.9,92,1673
2014-06-07 09:00:00,9,Saturday,June,Rain,12.5,4.09,90,3925
2014-06-07 12:00:00,12,Saturday,June,Rain,13.080000000000041,1.21,90,5292
2014-06-07 13:00:00,13,Saturday,June,Rain,13.220000000000027,0.79,90,5020
2014-06-07 17:00:00,17,Saturday,June,Rain,14.379999999999995,0.25,44,4771
2014-06-07 18:00:00,18,Saturday,June,Rain,15.100000000000023,0.25,40,4424
2014-06-07 23:00:00,23,Saturday,June,Rain,11.950000000000045,0.51,1,2534
2014-06-08 03:00:00,3,Sunday,June,Rain,9.480000000000018,0.25,1,414
2014-06-08 04:00:00,4,Sunday,June,Fog,9.260000000000048,0.0,75,374
2014-06-08 07:00:00,7,Sunday,June,Rain,10.54000000000002,0.25,1,1434
2014-06-08 12:00:00,12,Sunday,June,Clear,20.510000000000048,0.0,0,5294
2014-06-08 13:00:00,13,Sunday,June,Clear,21.350000000000023,0.0,1,5077
2014-06-08 18:00:00,18,Sunday,June,Rain,20.670000000000016,0.25,1,4456
2014-06-08 20:00:00,20,Sunday,June,Rain,19.660000000000025,0.38,1,3139
2014-06-09 08:00:00,8,Monday,June,Rain,14.770000000000039,0.25,92,5713
2014-06-09 12:00:00,12,Monday,June,Clouds,18.32000000000005,0.0,92,4896
2014-06-09 16:00:00,16,Monday,June,Clouds,21.5,0.0,40,6735
2014-06-09 17:00:00,17,Monday,June,Clouds,21.5,0.0,40,6236
2014-06-09 18:00:00,18,Monday,June,Clouds,21.620000000000005,0.0,40,4560
2014-06-10 00:00:00,0,Tuesday,June,Clear,14.220000000000027,0.0,1,651
2014-06-10 21:00:00,21,Tuesday,June,Clear,21.840000000000032,0.0,8,2705
2014-06-11 02:00:00,2,Wednesday,June,Clouds,15.939999999999998,0.0,20,284
2014-06-11 07:00:00,7,Wednesday,June,Rain,16.850000000000023,0.0,8,6911
2014-06-11 15:00:00,15,Wednesday,June,Clear,26.689999999999998,0.0,0,5882
2014-06-11 19:00:00,19,Wednesday,June,Clear,25.970000000000027,0.0,0,3556
